Accrued Expense,Adopted,Agency,CBnum,Budget Code,Budget Name,Cash Expense,Department,Encumbered,Expense Category,Modified,Post Adjustments,Pre-Encumbered,Year
0,0,Brooklyn Community Board # 11,311,1000,CONVERSION NAME,180,OTHER THAN PERSONAL SERVICES,0,MAINT & OPER OF INFRASTRUCTURE,300,0,0,2020
0,300,Brooklyn Community Board # 11,311,1000,CONVERSION NAME,163.41,OTHER THAN PERSONAL SERVICES,0,NON OVERNIGHT TRVL EXP-GENERAL,300,0,0,2020
0,300,Brooklyn Community Board # 11,311,1000,CONVERSION NAME,276,OTHER THAN PERSONAL SERVICES,0,SECURITY EQUIPMENT,300,0,0,2020
0,0,Manhattan Community Board # 3,103,1000,CONVERSION NAME,295,OTHER THAN PERSONAL SERVICES,0,FOOD & FORAGE SUPPLIES,295,0,0,2020
0,294,Staten Island Community Board # 1,501,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,PURCH DATA PROCESSING EQUIPT,294,0,0,2020
0,0,Bronx Community Board # 11,211,1000,CONVERSION NAME,284.81,OTHER THAN PERSONAL SERVICES,0,PURCH DATA PROCESSING EQUIPT,285,0,0,2020
0,0,Bronx Community Board # 10,210,1001,Non-Mayoral Funds,0,OTHER THAN PERSONAL SERVICES,0,OTHER EXPENSES - GENERAL,280,0,0,2020
0,0,Bronx Community Board # 10,210,1000,CONVERSION NAME,264.6,OTHER THAN PERSONAL SERVICES,0,SECURITY EQUIPMENT,270,0,0,2020
0,0,Bronx Community Board # 4,204,1001,Non-Mayoral Funds,266.43,OTHER THAN PERSONAL SERVICES,0,NON OVERNIGHT TRVL EXP-GENERAL,267,0,0,2020
0,156,Brooklyn Community Board # 1,301,1000,OPERATIONS,264,OTHER THAN PERSONAL SERVICES,0,SECURITY EQUIPMENT,264,0,0,2020
0,264,Queens Community Board # 10,410,1000,CONVERSION NAME,264,OTHER THAN PERSONAL SERVICES,0,CLEANING SERVICES,264,0,0,2020
0,0,Queens Community Board # 8,408,1001,Non-Mayoral Funds,254.8,OTHER THAN PERSONAL SERVICES,0,BOOKS-OTHER,255,0,0,2020
0,0,Brooklyn Community Board # 10,310,1001,Non-Mayoral Funds,250,OTHER THAN PERSONAL SERVICES,0,SECURITY EQUIPMENT,250,0,0,2020
0,0,Bronx Community Board # 5,205,1000,CONVERSION NAME,-250,OTHER THAN PERSONAL SERVICES,0,POSTAGE,250,0,0,2020
0,0,Queens Community Board # 13,413,1000,CONVERSION NAME,214.75,PERSONAL SERVICES,0,SUPPER MONEY,250,0,0,2020
0,250,Manhattan Community Board # 4,104,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,TELEPHONE & OTHER COMMUNICATNS,250,0,0,2020
0,1000,Brooklyn Community Board # 8,308,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,DATA PROCESSING SUPPLIES,246,0,0,2020
0,0,Brooklyn Community Board # 1,301,1001,Non-Mayoral Funds,243.02,OTHER THAN PERSONAL SERVICES,0,PURCH DATA PROCESSING EQUIPT,244,0,0,2020
0,0,Manhattan Community Board # 8,108,1001,Non-Mayoral Funds,0,OTHER THAN PERSONAL SERVICES,0,OTHER EXPENSES - GENERAL,240,0,0,2020
0,0,Brooklyn Community Board # 8,308,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,FOOD & FORAGE SUPPLIES,237,0,0,2020
0,0,Brooklyn Community Board # 14,314,1000,CONVERSION NAME,228,OTHER THAN PERSONAL SERVICES,0,PRINTING CONTRACTS,230,0,0,2020
0,0,Queens Community Board # 5,405,1000,CONVERSION NAME,228,OTHER THAN PERSONAL SERVICES,0,PROF SERV OTHER,228,0,0,2020
0,225,Brooklyn Community Board # 4,304,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,DATA PROCESSING SERVICES,225,0,0,2020
0,0,Queens Community Board # 14,414,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,TELEPHONE & OTHER COMMUNICATNS,222,0,0,2020
0,0,Queens Community Board # 5,405,1001,Non-Mayoral Funds,220,OTHER THAN PERSONAL SERVICES,0,PROF SERV OTHER,220,0,0,2020
0,0,Manhattan Community Board # 12,112,1001,Non-Mayoral Funds,0,OTHER THAN PERSONAL SERVICES,0,OTHER EXPENSES - GENERAL,215,0,0,2020
0,0,Manhattan Community Board # 12,112,1001,Non-Mayoral Funds,0,OTHER THAN PERSONAL SERVICES,0,TELEPHONE & OTHER COMMUNICATNS,210,0,0,2020
0.29,0,Queens Community Board # 1,401,1001,Non-Mayoral Funds,184.71,OTHER THAN PERSONAL SERVICES,0,SUPPLIES + MATERIALS - GENERAL,200,0,0,2020
0,0,Brooklyn Community Board # 2,302,1001,Non-Mayoral Funds,0,OTHER THAN PERSONAL SERVICES,0,OFFICE EQUIPMENT,200,0,0,2020
0,0,Brooklyn Community Board # 2,302,1001,Non-Mayoral Funds,0,OTHER THAN PERSONAL SERVICES,0,TELEPHONE & OTHER COMMUNICATNS,200,0,0,2020
0,0,Brooklyn Community Board # 14,314,1001,Non-Mayoral Funds,200,OTHER THAN PERSONAL SERVICES,0,DATA PROCESSING SUPPLIES,200,0,0,2020
0,0,Queens Community Board # 7,407,1000,CONVERSION NAME,136,OTHER THAN PERSONAL SERVICES,0,ADVERTISING,200,0,0,2020
0,200,Queens Community Board # 9,409,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,PRINTING SUPPLIES,200,0,0,2020
0,200,Queens Community Board # 1,401,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,TELECOMMUNICATIONS MAINT,200,0,0,2020
0,200,Queens Community Board # 6,406,1000,CONVERSION NAME,154.2,OTHER THAN PERSONAL SERVICES,0,NON OVERNIGHT TRVL EXP-GENERAL,200,0,0,2020
0,200,Queens Community Board # 1,401,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,TELEPHONE & OTHER COMMUNICATNS,200,0,0,2020
0,200,Bronx Community Board # 4,204,1000,CONVERSION NAME,82.5,PERSONAL SERVICES,0,SUPPER MONEY,200,0,0,2020
0,0,Queens Community Board # 11,411,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,EQUIPMENT GENERAL,200,0,0,2020
0,100,Queens Community Board # 6,406,1000,CONVERSION NAME,91.77,OTHER THAN PERSONAL SERVICES,0,FOOD & FORAGE SUPPLIES,200,0,0,2020
0,200,Bronx Community Board # 10,210,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,CLEANING SUPPLIES,200,0,0,2020
0,200,Queens Community Board # 11,411,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,DATA PROCESSING EQUIPMENT,200,0,0,2020
0,0,Manhattan Community Board # 12,112,1000,CONVERSION NAME,150.1,OTHER THAN PERSONAL SERVICES,0,NON OVERNIGHT TRVL EXP-GENERAL,200,0,0,2020
0,0,Bronx Community Board # 11,211,1000,CONVERSION NAME,76.99,OTHER THAN PERSONAL SERVICES,0,FOOD & FORAGE SUPPLIES,200,0,0,2020
0,200,Brooklyn Community Board # 9,309,1000,OPERATIONS,0,OTHER THAN PERSONAL SERVICES,0,MAINTENANCE SUPPLIES,200,0,0,2020
0,1750,Manhattan Community Board # 4,104,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,PURCH DATA PROCESSING EQUIPT,200,0,0,2020
0,200,Manhattan Community Board # 6,106,1000,CONVERSION NAME,200,OTHER THAN PERSONAL SERVICES,0,PRINTING SUPPLIES,200,0,0,2020
0,500,Brooklyn Community Board # 15,315,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,BOOKS-OTHER,200,0,0,2020
0,200,Brooklyn Community Board # 11,311,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,BOOKS-OTHER,200,0,0,2020
0,200,Brooklyn Community Board # 10,310,1000,CONVERSION NAME,139.46,OTHER THAN PERSONAL SERVICES,0,CLEANING SUPPLIES,200,0,0,2020
0,200,Brooklyn Community Board # 13,313,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,MAINT & REP GENERAL,200,0,0,2020
0,200,Brooklyn Community Board # 11,311,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,TELECOMMUNICATIONS EQUIPMENT,200,0,0,2020
0,500,Brooklyn Community Board # 11,311,1000,CONVERSION NAME,22.56,OTHER THAN PERSONAL SERVICES,0,PRINTING SUPPLIES,200,0,0,2020
0,200,Brooklyn Community Board # 11,311,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,TELEPHONE & OTHER COMMUNICATNS,200,0,0,2020
0,440,Bronx Community Board # 3,203,1000,CONVERSION NAME,199,OTHER THAN PERSONAL SERVICES,0,OFFICE EQUIPMENT MAINTENANCE,199,0,0,2020
0,199,Brooklyn Community Board # 4,304,1000,CONVERSION NAME,9734.04,OTHER THAN PERSONAL SERVICES,0,DATA PROCESSING SUPPLIES,199,0,0,2020
0,300,Bronx Community Board # 2,202,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,POSTAGE,195,0,0,2020
0,0,Bronx Community Board # 11,211,1000,CONVERSION NAME,206.25,PERSONAL SERVICES,0,SUPPER MONEY,190,0,0,2020
0,1417,Bronx Community Board # 1,201,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,RENTALS OF MISC.EQUIP,187,0,0,2020
0,0,Brooklyn Community Board # 7,307,1000,CONVERSION NAME,181.8,OTHER THAN PERSONAL SERVICES,0,FOOD & FORAGE SUPPLIES,182,0,0,2020
0,0,Brooklyn Community Board # 2,302,1001,Non-Mayoral Funds,173.36,OTHER THAN PERSONAL SERVICES,0,CLEANING SUPPLIES,180,0,0,2020
0,0,Brooklyn Community Board # 4,304,1001,Non-Mayoral Funds,0,OTHER THAN PERSONAL SERVICES,0,CLEANING SERVICES,180,0,0,2020
0,600,Queens Community Board # 4,404,1000,CONVERSION NAME,180,OTHER THAN PERSONAL SERVICES,0,OFFICE EQUIPMENT MAINTENANCE,180,0,0,2020
0,0,Bronx Community Board # 11,211,1000,CONVERSION NAME,180,OTHER THAN PERSONAL SERVICES,0,TELEPHONE & OTHER COMMUNICATNS,180,0,0,2020
0,0,Brooklyn Community Board # 7,307,1000,CONVERSION NAME,179.96,OTHER THAN PERSONAL SERVICES,0,BOOKS-OTHER,180,0,0,2020
0,300,Brooklyn Community Board # 13,313,1000,CONVERSION NAME,59.85,OTHER THAN PERSONAL SERVICES,0,FOOD & FORAGE SUPPLIES,180,0,0,2020
0,170,Brooklyn Community Board # 6,306,1000,CONVERSION NAME,107.73,OTHER THAN PERSONAL SERVICES,0,FOOD & FORAGE SUPPLIES,176,0,0,2020
0,0,Queens Community Board # 8,408,1001,Non-Mayoral Funds,0,OTHER THAN PERSONAL SERVICES,0,RENTALS OF MISC.EQUIP,173,0,0,2020
0,300,Brooklyn Community Board # 1,301,1000,OPERATIONS,169.63,OTHER THAN PERSONAL SERVICES,0,OFFICE EQUIPMENT,170,0,0,2020
0,170,Queens Community Board # 5,405,1000,CONVERSION NAME,167.58,OTHER THAN PERSONAL SERVICES,0,FOOD & FORAGE SUPPLIES,170,0,0,2020
0,0,Manhattan Community Board # 1,101,1000,CONVERSION NAME,170,OTHER THAN PERSONAL SERVICES,0,PRINTING SUPPLIES,170,0,0,2020
0,62,Brooklyn Community Board # 2,302,1000,CONVERSION NAME,77.86,OTHER THAN PERSONAL SERVICES,0,FOOD & FORAGE SUPPLIES,168,0,0,2020
0,3000,Bronx Community Board # 10,210,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,PURCH DATA PROCESSING EQUIPT,166,0,0,2020
0,0,Bronx Community Board # 3,203,1001,Non-Mayoral Funds,0,OTHER THAN PERSONAL SERVICES,0,EQUIPMENT GENERAL,160,0,0,2020
0,0,Staten Island Community Board # 1,501,1001,Non-Mayoral Funds,0,OTHER THAN PERSONAL SERVICES,0,OFFICE EQUIPMENT,160,0,0,2020
0,0,Manhattan Community Board # 3,103,1000,CONVERSION NAME,117.76,OTHER THAN PERSONAL SERVICES,0,OFFICE SERVICES,160,0,0,2020
0,156,Brooklyn Community Board # 13,313,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,SECURITY EQUIPMENT,156,0,0,2020
0,0,Brooklyn Community Board # 13,313,1001,Non-Mayoral Funds,0,OTHER THAN PERSONAL SERVICES,0,FOOD & FORAGE SUPPLIES,150,0,0,2020
0,150,Queens Community Board # 4,404,1000,CONVERSION NAME,27.93,OTHER THAN PERSONAL SERVICES,0,FOOD & FORAGE SUPPLIES,150,0,0,2020
0,150,Staten Island Community Board # 1,501,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,OFFICE SERVICES,150,0,0,2020
0,0,Queens Community Board # 8,408,1001,Non-Mayoral Funds,149,OTHER THAN PERSONAL SERVICES,0,TELECOMMUNICATIONS EQUIPMENT,149,0,0,2020
0,500,Queens Community Board # 14,414,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,FIXED CHARGES - GENERAL,146,0,0,2020
0,0,Queens Community Board # 4,404,1000,CONVERSION NAME,140.24,OTHER THAN PERSONAL SERVICES,0,NON OVERNIGHT TRVL EXP-GENERAL,141,0,0,2020
0,0,Brooklyn Community Board # 1,301,1000,OPERATIONS,140,OTHER THAN PERSONAL SERVICES,0,PRINTING CONTRACTS,140,0,0,2020
0,140,Staten Island Community Board # 1,501,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,OFFICE FURITURE,140,0,0,2020
0,0,Queens Community Board # 14,414,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,PURCH DATA PROCESSING EQUIPT,132,0,0,2020
0,130,Queens Community Board # 3,403,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,OFFICE EQUIPMENT MAINTENANCE,130,0,0,2020
0,0,Brooklyn Community Board # 18,318,1000,CONVERSION NAME,129.99,OTHER THAN PERSONAL SERVICES,0,OFFICE EQUIPMENT,130,0,0,2020
0,0,Queens Community Board # 7,407,1001,Non-Mayoral Funds,50,OTHER THAN PERSONAL SERVICES,0,CONTRACTUAL SERVICES-GENERAL,125,0,0,2020
0,0,Brooklyn Community Board # 12,312,1000,CONVERSION NAME,122.85,OTHER THAN PERSONAL SERVICES,0,NON OVERNIGHT TRVL EXP-GENERAL,123,0,0,2020
0,4000,Bronx Community Board # 7,207,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,PROF SERV COMPUTER SERVICES,122,0,0,2020
0,50,Queens Community Board # 5,405,1000,CONVERSION NAME,106.84,OTHER THAN PERSONAL SERVICES,0,BOOKS-OTHER,114,0,0,2020
0,500,Brooklyn Community Board # 13,313,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,TELEPHONE & OTHER COMMUNICATNS,112,0,0,2020
0,0,Manhattan Community Board # 7,107,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,EQUIPMENT GENERAL,110,0,0,2020
0,0,Queens Community Board # 14,414,1001,Non-Mayoral Funds,0,OTHER THAN PERSONAL SERVICES,0,FOOD & FORAGE SUPPLIES,100,0,0,2020
0,0,Queens Community Board # 11,411,1001,Non-Mayoral Funds,81.99,OTHER THAN PERSONAL SERVICES,0,MAINTENANCE SUPPLIES,100,0,0,2020
0,0,Brooklyn Community Board # 9,309,1001,Non-Mayoral Funds,0,OTHER THAN PERSONAL SERVICES,0,OTHER EXPENSES - GENERAL,100,0,0,2020
0,0,Queens Community Board # 11,411,1000,CONVERSION NAME,88,OTHER THAN PERSONAL SERVICES,0,PRINTING SUPPLIES,100,0,0,2020
0,0,Bronx Community Board # 5,205,1000,CONVERSION NAME,93.08,OTHER THAN PERSONAL SERVICES,0,OFFICE SERVICES,100,0,0,2020
0,100,Bronx Community Board # 2,202,1000,CONVERSION NAME,32.14,OTHER THAN PERSONAL SERVICES,0,OFFICE SERVICES,100,0,0,2020
0,100,Queens Community Board # 11,411,1000,CONVERSION NAME,73.88,OTHER THAN PERSONAL SERVICES,0,FOOD & FORAGE SUPPLIES,100,0,0,2020
0,1000,Queens Community Board # 2,402,1000,CONVERSION NAME,100,OTHER THAN PERSONAL SERVICES,0,NON OVERNIGHT TRVL EXP-GENERAL,100,0,0,2020
0,0,Queens Community Board # 8,408,1000,CONVERSION NAME,100,OTHER THAN PERSONAL SERVICES,0,OFFICE FURITURE,100,0,0,2020
0,0,Queens Community Board # 11,411,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,FIXED CHARGES - GENERAL,100,0,0,2020
0,0,Manhattan Community Board # 1,101,1000,CONVERSION NAME,99.99,OTHER THAN PERSONAL SERVICES,0,DATA PROCESSING SUPPLIES,100,0,0,2020
0,0,Brooklyn Community Board # 4,304,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,PRINTING CONTRACTS,100,0,0,2020
0,2000,Queens Community Board # 13,413,1000,CONVERSION NAME,63.35,OTHER THAN PERSONAL SERVICES,0,POSTAGE,100,0,0,2020
0,100,Brooklyn Community Board # 9,309,1000,OPERATIONS,0,OTHER THAN PERSONAL SERVICES,0,BOOKS-OTHER,100,0,0,2020
0,0,Bronx Community Board # 8,208,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,PROMPT PAYMENT INTEREST,100,0,0,2020
0,1500,Manhattan Community Board # 4,104,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,POSTAGE,100,0,0,2020
0,100,Staten Island Community Board # 1,501,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,BOOKS-OTHER,100,0,0,2020
0,500,Brooklyn Community Board # 13,313,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,OFFICE EQUIPMENT,100,0,0,2020
0,300,Brooklyn Community Board # 13,313,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,PRINTING SUPPLIES,100,0,0,2020
0,0,Queens Community Board # 5,405,1000,CONVERSION NAME,98.13,OTHER THAN PERSONAL SERVICES,0,PURCH DATA PROCESSING EQUIPT,99,0,0,2020
0,95,Brooklyn Community Board # 3,303,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,CLEANING SUPPLIES,95,0,0,2020
0,0,Manhattan Community Board # 7,107,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,SECURITY EQUIPMENT,94,0,0,2020
0,0,Manhattan Community Board # 1,101,1000,CONVERSION NAME,77.07,OTHER THAN PERSONAL SERVICES,0,NON OVERNIGHT TRVL EXP-GENERAL,92,0,0,2020
0,56458,Manhattan Community Board # 9,109,1000,CONVERSION NAME,-1187.53,OTHER THAN PERSONAL SERVICES,0,OTHER EXPENSES - GENERAL,88,0,0,2020
0,100,Brooklyn Community Board # 10,310,1000,CONVERSION NAME,79.8,OTHER THAN PERSONAL SERVICES,0,FOOD & FORAGE SUPPLIES,80,0,0,2020
0,0,Bronx Community Board # 11,211,1001,Non-Mayoral Funds,73.8,OTHER THAN PERSONAL SERVICES,0,DATA PROCESSING SUPPLIES,75,0,0,2020
0,0,Queens Community Board # 9,409,1000,CONVERSION NAME,50.84,OTHER THAN PERSONAL SERVICES,0,EQUIPMENT GENERAL,70,0,0,2020
0,340,Queens Community Board # 5,405,1000,CONVERSION NAME,66.85,OTHER THAN PERSONAL SERVICES,0,DATA PROCESSING SUPPLIES,67,0,0,2020
0,0,Brooklyn Community Board # 12,312,1001,Non-Mayoral Funds,65,OTHER THAN PERSONAL SERVICES,0,SECURITY EQUIPMENT,65,0,0,2020
0,0,Manhattan Community Board # 1,101,1000,CONVERSION NAME,65,OTHER THAN PERSONAL SERVICES,0,CONTRACTUAL SERVICES-GENERAL,65,0,0,2020
0,15,Brooklyn Community Board # 1,301,1000,OPERATIONS,63.9,OTHER THAN PERSONAL SERVICES,0,FOOD & FORAGE SUPPLIES,64,0,0,2020
0,62,Queens Community Board # 3,403,1000,CONVERSION NAME,0,PERSONAL SERVICES,0,LONGEVITY DIFFERENTIAL,62,0,0,2020
0,0,Bronx Community Board # 3,203,1001,Non-Mayoral Funds,59.99,OTHER THAN PERSONAL SERVICES,0,CLEANING SERVICES,60,0,0,2020
0,0,Staten Island Community Board # 1,501,1000,CONVERSION NAME,60,OTHER THAN PERSONAL SERVICES,0,ADVERTISING,60,0,0,2020
0,60,Queens Community Board # 1,401,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,BOOKS-OTHER,60,0,0,2020
0,100,Brooklyn Community Board # 14,314,1000,CONVERSION NAME,47.94,OTHER THAN PERSONAL SERVICES,0,FOOD & FORAGE SUPPLIES,60,0,0,2020
0,57,Brooklyn Community Board # 4,304,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,BOOKS-OTHER,57,0,0,2020
0,0,Bronx Community Board # 11,211,1000,CONVERSION NAME,55.79,OTHER THAN PERSONAL SERVICES,0,DATA PROCESSING SUPPLIES,56,0,0,2020
0,982,Bronx Community Board # 3,203,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,SUPPLIES + MATERIALS - GENERAL,51,0,0,2020
0,51,Bronx Community Board # 2,202,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,RENTALS OF MISC.EQUIP,51,0,0,2020
0,200,Brooklyn Community Board # 1,301,1000,OPERATIONS,14.01,OTHER THAN PERSONAL SERVICES,0,MOTOR VEHICLE FUEL,50,0,0,2020
0,64,Brooklyn Community Board # 1,301,1000,OPERATIONS,47.99,OTHER THAN PERSONAL SERVICES,0,OFFICE SERVICES,48,0,0,2020
0,49797,Brooklyn Community Board # 4,304,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,OTHER EXPENSES - GENERAL,47,0,0,2020
0,200,Brooklyn Community Board # 8,308,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,CLEANING SUPPLIES,46,0,0,2020
0,0,Brooklyn Community Board # 10,310,1001,Non-Mayoral Funds,0,OTHER THAN PERSONAL SERVICES,0,OTHER EXPENSES - GENERAL,43,0,0,2020
0,0,Bronx Community Board # 10,210,1000,CONVERSION NAME,41.25,PERSONAL SERVICES,0,SUPPER MONEY,42,0,0,2020
0,1440,Brooklyn Community Board # 4,304,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,TELECOMMUNICATIONS MAINT,40,0,0,2020
0,30,Queens Community Board # 8,408,1000,CONVERSION NAME,33,OTHER THAN PERSONAL SERVICES,0,BOOKS-OTHER,33,0,0,2020
0,540,Brooklyn Community Board # 1,301,1000,OPERATIONS,33,OTHER THAN PERSONAL SERVICES,0,BOOKS-OTHER,33,0,0,2020
0,0,Brooklyn Community Board # 18,318,1000,CONVERSION NAME,31.92,OTHER THAN PERSONAL SERVICES,0,FOOD & FORAGE SUPPLIES,32,0,0,2020
0,0,Queens Community Board # 12,412,1001,Non-Mayoral Funds,0,OTHER THAN PERSONAL SERVICES,0,POSTAGE,31,0,0,2020
0,0,Bronx Community Board # 10,210,1000,CONVERSION NAME,36.26,PERSONAL SERVICES,0,SHIFT DIFFERENTIAL,31,0,0,2020
0,100,Brooklyn Community Board # 1,301,1000,OPERATIONS,5.5,OTHER THAN PERSONAL SERVICES,0,NON OVERNIGHT TRVL EXP-GENERAL,26,0,0,2020
0,345,Queens Community Board # 14,414,1000,CONVERSION NAME,18,OTHER THAN PERSONAL SERVICES,0,PRINTING SUPPLIES,18,0,0,2020
0,0,Brooklyn Community Board # 13,313,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,BOOKS-OTHER,15,0,0,2020
0,0,Queens Community Board # 9,409,1001,Non-Mayoral Funds,0,OTHER THAN PERSONAL SERVICES,0,EQUIPMENT GENERAL,11,0,0,2020
0,3,Brooklyn Community Board # 1,301,4000,RENT AND ENERGY,0,RENT AND ENERGY,0,OTHER EXPENSES - GENERAL,3,0,0,2020
0,3,Queens Community Board # 4,404,4000,RENT AND ENERGY,0,RENT AND ENERGY,0,OTHER EXPENSES - GENERAL,3,0,0,2020
0,3,Brooklyn Community Board # 16,316,4000,RENT,0,RENT,0,OTHER EXPENSES - GENERAL,3,0,0,2020
0,2,Queens Community Board # 5,405,4000,RENT,0,RENT AND ENERGY,0,OTHER EXPENSES - GENERAL,2,0,0,2020
0,2,Queens Community Board # 10,410,4000,RENT,0,RENT,0,OTHER EXPENSES - GENERAL,2,0,0,2020
0,2,Queens Community Board # 12,412,4000,RENT,0,RENT AND ENERGY,0,OTHER EXPENSES - GENERAL,2,0,0,2020
0,2,Queens Community Board # 2,402,4000,RENT,0,RENT,0,OTHER EXPENSES - GENERAL,2,0,0,2020
0,2,Queens Community Board # 6,406,4000,RENT,0,RENT AND ENERGY,0,OTHER EXPENSES - GENERAL,2,0,0,2020
0,2,Bronx Community Board # 2,202,4000,RENT,0,RENT AND ENERGY,0,OTHER EXPENSES - GENERAL,2,0,0,2020
0,2,Queens Community Board # 8,408,4000,RENT,0,RENT,0,OTHER EXPENSES - GENERAL,2,0,0,2020
0,2,Bronx Community Board # 4,204,4000,RENT,0,RENT,0,OTHER EXPENSES - GENERAL,2,0,0,2020
0,2,Queens Community Board # 13,413,4000,RENT,0,RENT,0,OTHER EXPENSES - GENERAL,2,0,0,2020
0,2,Queens Community Board # 11,411,4000,RENT,0,RENT,0,OTHER EXPENSES - GENERAL,2,0,0,2020
0,2,Bronx Community Board # 3,203,4000,RENT AND ENERGY,0,RENT,0,OTHER EXPENSES - GENERAL,2,0,0,2020
0,2,Brooklyn Community Board # 2,302,4000,RENT,0,RENT,0,OTHER EXPENSES - GENERAL,2,0,0,2020
0,2,Queens Community Board # 7,407,4000,RENT,0,RENT,0,OTHER EXPENSES - GENERAL,2,0,0,2020
0,2,Queens Community Board # 3,403,4000,RENT AND ENERGY,0,RENT,0,OTHER EXPENSES - GENERAL,2,0,0,2020
0,2,Queens Community Board # 14,414,4000,RENT,0,RENT AND ENERGY,0,OTHER EXPENSES - GENERAL,2,0,0,2020
0,2,Bronx Community Board # 1,201,4000,RENT,0,RENT,0,OTHER EXPENSES - GENERAL,2,0,0,2020
0,2,Staten Island Community Board # 3,503,4000,RENT,0,RENT AND ENERGY,0,OTHER EXPENSES - GENERAL,2,0,0,2020
0,2,Bronx Community Board # 10,210,4000,RENT AND ENERGY,0,RENT AND ENERGY,0,OTHER EXPENSES - GENERAL,2,0,0,2020
0,2,Manhattan Community Board # 11,111,4000,RENT AND ENERGY,0,RENT AND ENERGY,0,OTHER EXPENSES - GENERAL,2,0,0,2020
0,2,Bronx Community Board # 11,211,4000,RENT AND ENERGY,0,RENT,0,OTHER EXPENSES - GENERAL,2,0,0,2020
0,2,Bronx Community Board # 7,207,4000,RENT AND ENERGY,0,RENT AND ENERGY,0,OTHER EXPENSES - GENERAL,2,0,0,2020
0,2,Brooklyn Community Board # 17,317,4000,RENT,0,RENT AND ENERGY,0,OTHER EXPENSES - GENERAL,2,0,0,2020
0,2,Bronx Community Board # 9,209,4000,RENT,0,RENT,0,OTHER EXPENSES - GENERAL,2,0,0,2020
0,2,Staten Island Community Board # 1,501,4000,RENT,0,RENT,0,OTHER EXPENSES - GENERAL,2,0,0,2020
0,2,Brooklyn Community Board # 9,309,4000,RENT,0,RENT AND ENERGY,0,OTHER EXPENSES - GENERAL,2,0,0,2020
0,2,Manhattan Community Board # 8,108,4000,RENT,0,RENT AND ENERGY,0,OTHER EXPENSES - GENERAL,2,0,0,2020
0,2,Manhattan Community Board # 6,106,4000,RENT,0,RENT,0,OTHER EXPENSES - GENERAL,2,0,0,2020
